,Shipment Date,Matching Fields,Consignee,Consignee Full Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg),is_weapon
133,2021-01-28,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27877.0,True
134,2021-01-28,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27891.0,True
135,2021-01-23,HS Code (4-digit): 9306,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Milestone Logistics Ltd.,Spain,,,,https://panjiva.com/Milestone-Logistics-Ltd/87844510,Logistics,HEAD SUL LTDA,93062900,1 X 20 CONTAINERS CONTAINING 250 PACKAGES OF EMPTY UNPRIMED CASE YELLOW (SP,1.0,3800.0,True
136,2021-01-21,HS Code (4-digit): 9306,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,Atlantic Forwarding Spain Sl,Spain,,,,https://panjiva.com/Atlantic-Forwarding-Spain-Sl/87850588,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93060000,1 X 20 CONTAINERS CONTAINING 2 PALLET OF PELLETS,1.0,1830.0,True
137,2021-01-14,HS Code (4-digit): 9306,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,Nnr Global Logistics,France,,,,https://panjiva.com/Nnr-Global-Logistics/87846584,Logistics,SMX INTERNATIONAL LTDA EPP,93062900,1 X 20 CONTAINERS CONTAINING 8 PACKAGES OF UMPRIMED SHOTSHELL NO SKIVED SANS AMORCE SI,1.0,3061.0,True
138,2021-01-06,HS Code (4-digit): 9306,Aeq Alianca Eletroquimica Ltda,"R. Arnaldo Perine, 457 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil",,,,https://panjiva.com/Aeq-Alianca-Eletroquimica-Ltda/70552200,,"Canga Machine Industry & Trade Co., Ltd.","Sanayi, Karadeniz Cd. No:33, 71400 Kırıkkale Merkez/Kırıkkale, Turkey",,,,https://panjiva.com/Canga-Machine-Industry-Trade-Co-Ltd/79497544,"Manufacturer, Trading Company",AEQ ALIANCA ELETROQUIMICA LTDA,93060000,8 X 20 CONTAINERS CONTAINING 250 PACKAGES OF SHELL BODY S:TEEL PALLETS,8.0,23968.0,True
139,2021-01-06,HS Code (4-digit): 9306,Aeq Alianca Eletroquimica Ltda,"R. Arnaldo Perine, 457 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil",,,,https://panjiva.com/Aeq-Alianca-Eletroquimica-Ltda/70552200,,"Canga Machine Industry & Trade Co., Ltd.","Sanayi, Karadeniz Cd. No:33, 71400 Kırıkkale Merkez/Kırıkkale, Turkey",,,,https://panjiva.com/Canga-Machine-Industry-Trade-Co-Ltd/79497544,"Manufacturer, Trading Company",AEQ ALIANCA ELETROQUIMICA LTDA,93060000,8 X 20 CONTAINERS CONTAINING 250 PACKAGES OF SHELL BODY S:TEEL PALLETS,8.0,23968.0,True
140,2021-01-06,HS Code (4-digit): 9306,Aeq Alianca Eletroquimica Ltda,"R. Arnaldo Perine, 457 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil",,,,https://panjiva.com/Aeq-Alianca-Eletroquimica-Ltda/70552200,,Canga Savunma Endustri Ltd. Sti,"Kaletepe, 967. Sk. No:3, 71400 Kırıkkale Merkez/Kırıkkale, Turkey",,,,https://panjiva.com/Canga-Savunma-Endustri-Ltd-Sti/98287117,,AEQ ALIANCA ELETROQUIMICA LTDA,93060000,6 X 20 CONTAINERS CONTAINING 168 PACKAGES OF SHELL BODY STEE:L PALLETS,6.0,90720.0,True
141,2021-01-06,HS Code (4-digit): 9306,Aeq Alianca Eletroquimica Ltda,"R. Arnaldo Perine, 457 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil",,,,https://panjiva.com/Aeq-Alianca-Eletroquimica-Ltda/70552200,,Canga Savunma Endustri Ltd. Sti,"Kaletepe, 967. Sk. No:3, 71400 Kırıkkale Merkez/Kırıkkale, Turkey",,,,https://panjiva.com/Canga-Savunma-Endustri-Ltd-Sti/98287117,,AEQ ALIANCA ELETROQUIMICA LTDA,93060000,6 X 20 CONTAINERS CONTAINING 168 PACKAGES OF SHELL BODY STEE:L PALLETS,6.0,90720.0,True
142,2021-01-03,HS Code (4-digit): 9306,Ancora Chumbadores Ltda,"Av. Belizário Ramos, 2276 - Centro, Lages - SC, Brazil",,,,https://panjiva.com/Ancora-Chumbadores-Ltda/39582367,,"Sichuan Nanshan Powder Actuated Fastening System Co., Ltd.",China,,,,https://panjiva.com/Sichuan-Nanshan-Powder-Actuated-Fastening-System-Co-Ltd/87847074,Manufacturer,CUSTOMS ASSESSORIA EM COMERCIO EXTERIOR LTDA,93060000,1 X 40 CONTAINERS CONTAINING 40 PALLET OF ANCORA 2004-1 POWDER LOADS,2.0,24628.0,True
143,2021-01-03,HS Code (4-digit): 9306,Ancora Chumbadores Ltda,"Av. Belizário Ramos, 2276 - Centro, Lages - SC, Brazil",,,,https://panjiva.com/Ancora-Chumbadores-Ltda/39582367,,"Sichuan Nanshan Powder Actuated Fastening System Co., Ltd.",China,,,,https://panjiva.com/Sichuan-Nanshan-Powder-Actuated-Fastening-System-Co-Ltd/87847074,Manufacturer,CUSTOMS ASSESSORIA EM COMERCIO EXTERIOR LTDA,93060000,1 X 40 CONTAINERS CONTAINING 40 PALLET OF ANCORA 2004-1 POWDER LOADS,2.0,24628.0,True
144,2020-12-29,HS Code (4-digit): 9306,Companhia Brasileira De Cartuchos,"Rod. Buarque de Macedo, 3133 - Faxinal, Montenegro - RS, 95780-000, Brazil",,,,https://panjiva.com/Companhia-Brasileira-De-Cartuchos/46481945,,Kudret Metal Izabe San Nak Ve Tic As,"26670 İnönü/Eskişehir, Turkey",,,,https://panjiva.com/Kudret-Metal-Izabe-San-Nak-Ve-Tic-As/91862696,,COMPANHIA BRASILEIRA DE CARTUCHOS,93060000,1 X 20 CONTAINERS CONTAINING 24 PALLET OF   LEAD SHOT,1.0,24720.0,True
145,2020-12-27,HS Code (4-digit): 9306,Aeq Alianca Eletroquimica Ltda,"R. Arnaldo Perine, 457 - Jardim Pinheiros, Quatro Barras - PR, 83420-000, Brazil",,,,https://panjiva.com/Aeq-Alianca-Eletroquimica-Ltda/70552200,,Assan Lojistik As,Turkey,,,,https://panjiva.com/Assan-Lojistik-As/89964504,,AEQ ALIANCA ELETROQUIMICA LTDA,93060000,3 X 20 CONTAINERS CONTAINING 25 PALLET OF SHELL BODY,3.0,58280.0,True
146,2020-12-14,HS Code (4-digit): 9306,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Milestone Logistics Ltd.,Spain,,,,https://panjiva.com/Milestone-Logistics-Ltd/87844510,Logistics,HEAD SUL LTDA,93062900,1 X 40 CONTAINERS CONTAINING 336 PACKAGES OF VAINA 20.16.70 ROJA (SP,2.0,4997.0,True
147,2020-12-13,HS Code (4-digit): 9306,Comando Do Exercito,"Av. Brasil, 25540 - Vila Militar, Rio de Janeiro - RJ, 21615-335, Brazil",,+55 61 3317 3051,,https://panjiva.com/Comando-Do-Exercito/36037225,,Nammo Lapua Oy,"Patruunatehtaantie 15, 62100 Lapua, Finland",,,,https://panjiva.com/Nammo-Lapua-Oy/91862824,,MINISTERIO DA DEFESA EXERCITO BRASILEIRO,93063000,1 X 20 CONTAINERS CONTAINING 513 BOXES OF CARTRIDGES FOR WEAPONS INERT PROJECTILE,1.0,5948.0,True
148,2020-12-11,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27821.0,True
149,2020-12-11,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27819.0,True
150,2020-12-05,HS Code (4-digit): 9306,Capital Trade Importacao E Exportacao Ltda,AV CORONEL MARCOS KONDER 805 SALA 1101 CENTRO EMP CENTRO - ITAJAI - SC - 88301302,,,,https://panjiva.com/Capital-Trade-Importacao-E-Exportacao-Ltda/38550277,"Trading Company, Wholesale","Yibin Yiruida Fastener Co., Ltd.","Gaoxian, Yibin, Sichuan, China",,,,https://panjiva.com/Yibin-Yiruida-Fastener-Co-Ltd/67788313,,CAPITAL TRADE IMPORTACAO E EXPORTACAO LTDA,93063000,1 X 40 CONTAINERS CONTAINING 48 PACKAGES OF TOOL ACCESSORIES( POWERLOADS),2.0,19104.0,True
151,2020-12-05,HS Code (4-digit): 9306,M & K Agenciamento De Cargas Ltda,R JACQUEI 164 ANDAR 3 SALA 31 VILA HELENA RUDGE - SAO BERNARDO DO CAMPO - SP - 9634000,,,,https://panjiva.com/M-K-Agenciamento-De-Cargas-Ltda/39719141,Logistics,Papi Transitos Sl,Spain,,,,https://panjiva.com/Papi-Transitos-Sl/87848066,,M & K AGENCIAMENTO DE CARGAS LTDA,93069090,1 X 20 CONTAINERS CONTAINING 2 PALLET OF BASE BLEED,1.0,805.0,True
152,2020-12-02,HS Code (4-digit): 9306,Ancora Chumbadores Ltda,"Av. Belizário Ramos, 2276 - Centro, Lages - SC, Brazil",,,,https://panjiva.com/Ancora-Chumbadores-Ltda/39582367,,"Sichuan Nanshan Powder Actuated Fastening System Co., Ltd.",China,,,,https://panjiva.com/Sichuan-Nanshan-Powder-Actuated-Fastening-System-Co-Ltd/87847074,Manufacturer,CUSTOMS ASSESSORIA EM COMERCIO EXTERIOR LTDA,93060000,1 X 20 CONTAINERS CONTAINING 20 PALLET OF POWDER LOADS,1.0,10421.0,True
153,2020-11-19,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27815.0,True
154,2020-11-19,HS Code (4-digit): 9306,Maximundi Importacao E Exportacao Eireli Epp,"Av. Ana Costa, 376 - Gonzaga, Santos - SP, 11060-002, Brazil",,,,https://panjiva.com/Maximundi-Importacao-E-Exportacao-Eireli-Epp/46734578,Trading Company,Seacoast,United States,,,,https://panjiva.com/Seacoast/87847525,,MAXIMUNDI IMPORTACAO E EXPORTACAO EIRELI EPP,93060000,"1 X 20 CONTAINERS CONTAINING 8 PALLET OF CARTRIDGES AD BULLETS CARTRIDGES, SMALL ARMS EXPLOSIVE MASS",1.0,7832.0,True
155,2020-11-16,HS Code (4-digit): 9306,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Milestone Logistics Ltd.,Spain,,,,https://panjiva.com/Milestone-Logistics-Ltd/87844510,Logistics,HEAD SUL LTDA,93062900,1 X 40 CONTAINERS CONTAINING 300 PACKAGES OF VAINA ROJA SP,2.0,4450.0,True
156,2020-11-16,HS Code (4-digit): 9306,Companhia Brasileira De Cartuchos,"Rod. Buarque de Macedo, 3133 - Faxinal, Montenegro - RS, 95780-000, Brazil",,,,https://panjiva.com/Companhia-Brasileira-De-Cartuchos/46481945,,Nobel Sport Italia Srl,"Strada Pavese, Loc. Baronina, 15057 Rivalta Scrivia, Tortona AL, Italy",,,,https://panjiva.com/Nobel-Sport-Italia-Srl/91538608,,COMPANHIA BRASILEIRA DE CARTUCHOS,93061000,1 X 20 CONTAINERS CONTAINING 2200 BOXES OF CARTRIDGES SMALL ARMS LQ,1.0,22500.0,True
157,2020-11-14,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93060000,1 X 20 CONTAINERS CONTAINING 12 PALLET OF M9 LINKS,1.0,5448.0,True
158,2020-11-05,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27785.0,True
159,2020-10-30,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93060000,1 X 40 CONTAINERS CONTAINING 24 PALLET OF M9 LINKS,2.0,10897.0,True
160,2020-10-30,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27765.0,True
161,2020-10-24,HS Code (4-digit): 9306,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,Nnr Global Logistics,France,,,,https://panjiva.com/Nnr-Global-Logistics/87846584,Logistics,SMX INTERNATIONAL LTDA EPP,93062900,1 X 20 CONTAINERS CONTAINING 11 PALLET OF UMPRIMED SHOTSHELL NO SKIVED SANS AMORCE SI,1.0,3061.0,True
162,2020-10-16,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 10 DRUMS OF LEAD SHOT,1.0,12295.0,True
163,2020-10-11,HS Code (4-digit): 9306,Hunter Industria E Comercio Ltda Me,"R. Dr. Gabriel Piza, 549 - Santana, São Paulo - SP, 02036-010, Brazil",,,,https://panjiva.com/Hunter-Industria-E-Comercio-Ltda-Me/41812707,Manufacturer,Fiocchi Munizioni Sp A,"23900 Lecco, Province of Lecco, Italy",,,,https://panjiva.com/Fiocchi-Munizioni-SpA/75953165,,HUNTER INDUSTRIA E COMERCIO LTDA ME,93063000,1 X 20 CONTAINERS CONTAINING 456 CARTONS OF CARTRIDGES SMALL ARMS,0.27,6076.0,True
164,2020-10-11,HS Code (4-digit): 9306,Hunter Industria E Comercio Ltda Me,"R. Dr. Gabriel Piza, 549 - Santana, São Paulo - SP, 02036-010, Brazil",,,,https://panjiva.com/Hunter-Industria-E-Comercio-Ltda-Me/41812707,Manufacturer,Fiocchi Munizioni Sp A,"23900 Lecco, Province of Lecco, Italy",,,,https://panjiva.com/Fiocchi-Munizioni-SpA/75953165,,HUNTER INDUSTRIA E COMERCIO LTDA ME,93063000,1400 CARTONS OF CARTRIDGES SMALL ARMS,0.6,13376.0,True
165,2020-10-11,HS Code (4-digit): 9306,Hunter Industria E Comercio Ltda Me,"R. Dr. Gabriel Piza, 549 - Santana, São Paulo - SP, 02036-010, Brazil",,,,https://panjiva.com/Hunter-Industria-E-Comercio-Ltda-Me/41812707,Manufacturer,Fiocchi Munizioni Sp A,"23900 Lecco, Province of Lecco, Italy",,,,https://panjiva.com/Fiocchi-Munizioni-SpA/75953165,,HUNTER INDUSTRIA E COMERCIO LTDA ME,93063000,400 CARTONS OF UNPRIMED EMPTY CASES,0.02,352.0,True
166,2020-10-08,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT,1.0,27852.0,True
167,2020-09-24,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 17 DRUMS OF LEAD SHOT,1.0,17542.0,True
168,2020-09-17,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,R RUBENS PEDRO RIBEIRO 115 LOT VILA RIBEIRO III NOSSA SENHORA DA PAZ - BALNEARIO DE PICARRAS - SC - 88380000,,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/41813106,Manufacturer,"Yibin Yiruida Fastener Co., Ltd.","Gaoxian, Yibin, Sichuan, China",,,,https://panjiva.com/Yibin-Yiruida-Fastener-Co-Ltd/67788313,,CAPITAL TRADE IMPORTACAO E EXPORTACAO LTDA,93063000,1 X 40 CONTAINERS CONTAINING 47 PACKAGES OF TOOL ACCESSORIES POWERLOADS,2.0,20007.0,True
169,2020-09-16,HS Code (4-digit): 9306,Martins International Logistics,"R. Foz do Iguaçu, 351 - 1 ANDAR - Vila Júlia, Poá - SP, 08557-710, Brazil",,,,https://panjiva.com/Martins-International-Logistics/46509814,Logistics,Supply Chain Shipping,"8305 NW 27th St #108, Doral, FL 33122, USA",,,,https://panjiva.com/Supply-Chain-Shipping/60397138,Logistics,MARTINS INTERNATIONAL LOGISTICS,93060000,1 X 20 CONTAINERS CONTAINING 2 PALLET OF NON EXPLOSIVE BULLET CORES,1.0,2808.0,True
170,2020-09-15,HS Code (4-digit): 9306,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Milestone Logistics Ltd.,Spain,,,,https://panjiva.com/Milestone-Logistics-Ltd/87844510,Logistics,HEAD SUL LTDA,93060000,1 X 20 CONTAINERS CONTAINING 164 PACKAGES OF EMPTY UNPRIMED CASES YELLOW SP,1.0,2493.0,True
171,2020-09-13,HS Code (4-digit): 9306,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,Nnr Global Logistics,France,,,,https://panjiva.com/Nnr-Global-Logistics/87846584,Logistics,SMX INTERNATIONAL LTDA EPP,93062900,1 X 40 CONTAINERS CONTAINING 44 PACKAGES OF UMPRIMED SHOTSHELL NO SKIVED SANS AMORCE SI,2.0,7309.0,True
172,2020-09-11,HS Code (4-digit): 9306,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,Nnr Global Logistics,France,,,,https://panjiva.com/Nnr-Global-Logistics/87846584,Logistics,SMX INTERNATIONAL LTDA EPP,93062900,1 X 20 CONTAINERS CONTAINING 12 PACKAGES OF UMPRIMED SHOTSHELL NO SKIVED SANS AMORCE SI,1.0,1932.0,True
173,2020-09-11,HS Code (4-digit): 9306,News Logistics Eireli,"Rua Cardeal Arcoverde, 2811 - 702 - Pinheiros, São Paulo - SP, 05407-004, Brazil",,,,https://panjiva.com/News-Logistics-Eireli/42362006,Logistics,Transcargo,"Sarmiento 151, C1041 AAE, Buenos Aires, Argentina",,,,https://panjiva.com/Transcargo/71675167,"Manufacturer, Logistics",NEWS LOGISTICS EIRELI,93062900,1 X 20 CONTAINERS CONTAINING 27 DRUMS OF LEAD SHOT LEAD SHOT,1.0,27818.0,True
174,2020-09-04,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93063000,1 X 20 CONTAINERS CONTAINING 9 PALLET OF M9 LINKS,1.0,6199.0,True
175,2020-09-02,HS Code (4-digit): 9306,,,,,,,,Vista Outdoor Sales Llc,"1 Vista Way, Anoka, MN 55303, USA",,,,https://panjiva.com/Vista-Outdoor-Sales-Llc/38004693,,RICARDO RODRIGUES LOUZADA RINALDI,93060000,"1 X 20 CONTAINERS CONTAINING 623 CASE OF CARTRIDGES, SMALL ARMS",1.0,6469.0,True
176,2020-08-31,HS Code (4-digit): 9306,Delmar International Logistics,"Rua Carlos Petit, 161 - Vila Mariana, São Paulo - SP, 04110-000, Brazil",,,,https://panjiva.com/Delmar-International-Logistics/46482279,Logistics,Delmar,China,,,,https://panjiva.com/Delmar/73164287,,DELMAR INTERNATIONAL LOGISTICS,93060000,1 X 20 CONTAINERS CONTAINING 1109 CARTONS OF PLASTIC BALL,1.0,15657.0,True
177,2020-08-31,HS Code (4-digit): 9306,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,Nnr Global Logistics,France,,,,https://panjiva.com/Nnr-Global-Logistics/87846584,Logistics,SMX INTERNATIONAL LTDA EPP,93062900,1 X 20 CONTAINERS CONTAINING 12 PALLET OF UNPRIMED SHOTSHELL NO SKIVED,1.0,4086.0,True
178,2020-08-29,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93069000,1 X 20 CONTAINERS CONTAINING 12 PALLET OF M9 LINKS,1.0,5448.0,True
179,2020-08-29,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93069000,1 X 40 CONTAINERS CONTAINING 24 PALLET OF M9 LINKS,2.0,10897.0,True
180,2020-08-22,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93063000,1 X 20 CONTAINERS CONTAINING 7 PALLET OF M9 LINKS,1.0,4822.0,True
181,2020-08-17,HS Code (4-digit): 9306,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Milestone Logistics Ltd.,Spain,,,,https://panjiva.com/Milestone-Logistics-Ltd/87844510,Logistics,HEAD SUL LTDA,93060000,1 X 20 CONTAINERS CONTAINING 200 PACKAGES OF EMPTY UNPRIMED,1.0,3940.0,True
182,2020-08-14,HS Code (4-digit): 9306,Carpo Logistics Ltda Epp,"R. Conselheiro João Alfredo, 193 - Macuco, Santos - SP, 11015-220, Brazil",,,,https://panjiva.com/Carpo-Logistics-Ltda-Epp/42209234,Logistics,Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,CARPO LOGISTICS LTDA EPP,93063000,1 X 20 CONTAINERS CONTAINING 9 PALLET OF M9 LINKS,1.0,6199.0,True
